text_id,text,date_est,business_hours
180,"The only reason the U.S. has reported one million cases of CoronaVirus is that our Testing is sooo much better than any other country in the World. Other countries are way behind us in Testing, and therefore show far fewer cases!",2020-04-29T04:23:38Z,non-business hours
181,https://t.co/1VZQBfdha2,2020-03-03T01:24:53Z,business hours
182,"RT @DanScavino: WOW, thank you Lance! #KAG2020 https://t.co/wH9JrkY4bO",2020-03-08T03:46:07Z,non-business hours
183,"JOBS, JOBS, JOBS!
#PromisesMadePromisesKept🇺🇸 https://t.co/yIOxpzCNb7",2020-02-07T16:45:44Z,business hours
184,RT @TrumpWarRoom: Joe Biden forgot he's supposed to be lying about President Trump's coronavirus response – and he actually told the truth!…,2020-04-29T12:56:25Z,non-business hours
185,RT @marcorubio: U.S. intent with regards to #Iran is clearFuture U.S. military action depends entirely on what Iran decides to do first...,2020-01-07T11:55:53Z,non-business hours
186,"RT @TrumpWarRoom: Joe Biden spent 44 years in Washington standing up FOR China.

You can't teach an old dog new tricks. https://t.co/vTjhKP…",2020-04-29T12:56:06Z,non-business hours
187,Thank you to the Great State of Tennessee. We are with you all the way! https://t.co/vyu0Tbthv0,2020-03-08T03:47:31Z,non-business hours
188,"RT @TeamTrump: President @realDonaldTrump’s message to Young Americans: You are a citizen of the greatest country anywhere in the world, we…",2020-03-28T04:46:22Z,non-business hours
189,RT @IngrahamAngle: They’re not happy because ⁦@realDonaldTrump⁩ is speaking directly to American people during a crisis and getting strong…,2020-03-28T04:46:11Z,non-business hours
190,"Trump poll numbers are the highest since election, despite constant phony Witch Hunts! Tens of thousands of people attending rallies (which the Fake News never mentions) to see “The Greatest Show On Earth”. Fun because USA is WINNING AGAIN! https://t.co/L14hDtx6cT",2020-02-01T13:42:32Z,non-business hours
191,"RT @Jim_Jordan: Ukrainian leaders have repeatedly rejected that there was any kind of pushing or pressure.

But the mainstream press would…",2020-01-17T03:20:48Z,non-business hours
192,RT @SenTedCruz: TO THE AMERICAN PEOPLE: This is the beginning of the end of the abuse of the Constitution. The Senate will provide a fair t…,2020-01-17T03:16:57Z,non-business hours
193,"PROMISES MADE, PROMISES KEPT! #KeepAmericaGreat2020🇺🇸 https://t.co/CheEfoFUBT",2020-01-17T01:41:52Z,business hours
194,See you tomorrow! #CHAMPS https://t.co/ud1PVpx1zK,2020-01-17T00:22:43Z,business hours
195,"The government of Iran must allow human rights groups to monitor and report facts from the ground on the ongoing protests by the Iranian people. There can not be another massacre of peaceful protesters, nor an internet shutdown. The world is watching.",2020-01-11T22:11:03Z,business hours
196,Heading to Florida for big Republican Party event. New Stock Market Record. Jobs in USA at all-time high!,2020-01-17T20:10:15Z,business hours
197,"RT @Rita_Katz: 4)If true, and it seems to be, the dead of al-Rimi would mark a major blow to #AlQaeda on the whole. Al-Rimi was a candidate…",2020-02-01T14:04:05Z,business hours
198,"RT @Mike_Pence: Today, President @realDonaldTrump signed into the law the #CARESAct which will help small businesses stay open, help worker…",2020-03-28T04:47:53Z,non-business hours
199,RT @dbongino: Trump Boom: U.S. Adds 225k Jobs in January--FAR Surpassing Wall St. Estimates https://t.co/z18Q8JIBJ0,2020-02-07T17:31:30Z,business hours
200,"RT @IvankaTrump: Today President @realDonaldTrump signed the #CARESAct,the single largest economic relief package in 🇺🇸history. POTUS has &amp;…",2020-03-28T04:47:19Z,non-business hours
201,"RT @TrumpWarRoom: A reporter angrily insisted he was right about coronavirus testing data. In fact, he was wrong, and President Trump was r…",2020-04-29T12:56:54Z,non-business hours
202,"This is an incredible time for our nation—we are in the midst of the Great American Comeback! Jobs are booming, incomes are soaring, poverty is plummeting, confidence is surging, and we have completely rebuilt the awesome power of the U.S. Military. PROMISES MADE, PROMISES KEPT! https://t.co/d5RqU1n3Y0",2020-03-03T01:52:34Z,business hours
203,"RT @SeanDNaylor: U.S. killed a top al-Qaeda leader in Yemen, reports say https://t.co/MVV9dTl721 via @Yahoo",2020-02-01T14:05:19Z,business hours
204,"RT @Rita_Katz: 6)Of all living #AlQaeda leaders, al-Rimi was the most compelling, known for his charisma &amp; beloved across the AQ community.…",2020-02-01T14:05:09Z,business hours
205,"RT @Rita_Katz: 5)As I said yesterday, all but confirmed that #AQAP leader Qassim al-Rimi was killed in a U.S. drone strike. AQAP, although…",2020-02-01T14:04:51Z,business hours
206,"RT @Rita_Katz: 3)Breaking: It appears that Qasim al-Rimi, leader of the Yemen-based #AQAP, was the individual targeted &amp; killed in a U.S. d…",2020-02-01T14:03:58Z,business hours
207,RT @dbongino: House Republicans Rebuke FBI Director Wray for Tepid Response to Damning IG Report https://t.co/BRE8wAvy9X,2020-02-07T17:33:26Z,business hours
208,RT @TrumpWarRoom: Joe Biden rambles and struggles for words during interview on coronavirus response https://t.co/9vKbLkBSro,2020-04-29T12:58:25Z,non-business hours
209,"RT @DailyCaller: Joe Biden’s town hall with Hillary Clinton got off to a fantastic start
 https://t.co/lZieZVJVbL",2020-04-29T12:58:15Z,non-business hours
210,https://t.co/DFl9I722nr,2020-03-03T04:03:59Z,non-business hours
211,"RT @seanhannity: @realdonaldTrump to Bloomberg: ""One thing this whole thing has shown is that you can't buy an election... Sometimes you ju…",2020-03-08T03:59:21Z,non-business hours
212,RT @LaraLeaTrump: Awesome to see our team still working hard for @realDonaldTrump  — stay safe everybody! 🇺🇸,2020-03-28T04:48:51Z,non-business hours
213,"RT @TeamTrump: President @realDonaldTrump signs coronavirus relief CARES Act!
 https://t.co/Ine2eOONs2",2020-03-28T04:48:23Z,non-business hours
214,"RT @adamgoldmanNYT: Law enforcement officials are scrutinizing at least two news articles about the F.B.I. and Mr. Comey, published in The…",2020-01-17T13:15:49Z,non-business hours
215,"RT @GOPLeader: 🚨 BREAKING 🚨 The Senate just passed #USMCA in a landslide vote. Next stop → President Trump's desk.

✅ PROMISES MADE.
✅ PROM…",2020-01-17T00:17:10Z,business hours
216,THANK YOU! #MAGA https://t.co/jVr7qmYOvu,2020-01-16T21:50:50Z,business hours
217,I JUST GOT IMPEACHED FOR MAKING A PERFECT PHONE CALL!,2020-01-16T20:39:23Z,business hours
218,Amazon Calls 'Profiles in Corruption' the 'Most Anticipated' Nonfiction Book https://t.co/sOQcs3OHS4 via @BreitbartNews,2020-01-16T15:59:19Z,business hours
219,RT @SenAlexander: The reason this committee is voting on the #USMCA is because it includes a section covering labor provisions. Among these…,2020-01-16T15:21:30Z,business hours
220,"RT @RepThomasMassie: I’d fire him. I listened to his testimony in the SCIF. He’s a leaker, not a whistleblower. Vindman was upset that @rea…",2020-02-07T17:34:17Z,business hours
221,"RT @ErinMPerrine: 🚨🚨 TUNE IN NOW 🚨🚨

Tonight’s @TeamTrump Online! has two of the best —&gt; @LaraLeaTrump &amp; @kevinomccarthy talking about Slee…",2020-04-29T13:02:42Z,business hours
222,"RT @TeamTrump: WATCH: Team Trump Online with @LaraLeaTrump and House GOP Leader @KevinMcCarthy! #TeamTrump

Text TRUMP to 88022 https://t.c…",2020-04-29T13:02:35Z,business hours
223,"RT @TeamTrump: Tisa Clark, CEO Of J.D. Clark Professional Services, credits the #PaycheckProtectionProgram for allowing her to keep her wor…",2020-04-29T13:02:09Z,business hours
224,"RT @EquipoTrump: As Trump campaign senior advisor @mercedesschlapp said today, Joe Biden's plan to ease sanctions on the Cuban and Venezuel…",2020-04-29T13:01:54Z,business hours
225,"The Democrats in the House should propose a very simple one year Payroll Tax cut. Great for the middle class, great for the USA!",2020-03-03T04:17:15Z,non-business hours
226,"RT @Mike_Pence: As a result of President @realDonaldTrump’s leadership, every state lab in the Country can now conduct Coronavirus testing.…",2020-03-08T04:01:33Z,non-business hours
227,Thank you James! https://t.co/Ku1RMHmeVK,2020-03-28T04:49:29Z,non-business hours
228,"RT @Lrihendry: Fascinating paradox: the more President Trump gets investigated, the more crimes are exposed involving prominent Democrats.",2020-02-01T21:45:46Z,business hours
229,"RT @MarshaBlackburn: How can we trust anything in the House Democrats’ impeachment* report?
 
Their lead investigator, Adam Schiff, fabrica…",2020-01-16T15:16:37Z,business hours
230,"RT @TomFitton: ICYMI, because of dishonest liberal media that was conspiring with Pelosi-Schiff coup cabal to try to destroy @RealDonaldTru…",2020-02-07T17:35:15Z,business hours
231,RT @MarshaBlackburn: This is a solid win for our farmers and manufactures – China will be purchasing $200 billion in American goods and ser…,2020-01-16T15:16:21Z,business hours
232,"RT @MarshaBlackburn: .@SenSanders, @SenWarren, @SenAmyKlobuchar, and @SenatorBennet are spending millions of dollars to defeat @realDonaldT…",2020-01-16T15:15:58Z,business hours
233,"The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada, but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!",2020-01-16T15:14:29Z,business hours
234,"RT @SenateGOP: ✓ SIGNED

@realdonaldtrump just signed the Phase One Trade Agreement with China. 

This is the SECOND historic trade deal Re…",2020-01-16T04:40:15Z,non-business hours
235,RT @realDonaldTrump: Thank you @GovBillLee and @MariaLeeTN. My Administration will always be there for the Great People of Tennessee. Toget…,2020-03-08T04:02:59Z,non-business hours
236,"RT @seanhannity: @realdonaldTrump  Donates His Quarterly Salary to Help Fight Coronavirus, Find Vaccine https://t.co/k6ihTvlKls",2020-03-08T04:02:15Z,non-business hours
237,"So much of the Lamestream Media is writing and broadcasting stories with facts that are made up and knowingly wrong. They are doing it by quoting unnamed sources that simply do not exist. These are very dangerous &amp; corrupt people, who will do anything to win. NAME YOUR SOURCES!",2020-03-28T12:13:36Z,non-business hours
238,"Pelosi doesn’t want to hand over The Articles of Impeachment, which were fraudulently produced by corrupt politicians like Shifty Schiff in the first place, because after all of these years of investigations and persecution, they show no crimes and are a joke and a scam!",2020-01-09T12:21:44Z,non-business hours
239,RT @senatemajldr: There will be no haggling with the House over Senate procedure. We will not cede our authority to try this impeachment. T...,2020-01-09T12:04:48Z,non-business hours
240,At least they admit it. The Failing @nytimes &amp; @washingtonpost never correct their Fake Reporting! https://t.co/3aUKA4826K,2020-04-29T13:09:39Z,business hours
241,"WOW! Sleepy Joe doesn’t know where he is, or what he’s doing. Honestly, I don’t think he even knows what office he's running for! https://t.co/454v9GFpgF",2020-03-03T04:23:55Z,non-business hours
242,"RT @PIANORAMA: Uncouth is too polite.
#PelosiTantrum",2020-02-05T13:16:05Z,non-business hours
243,RT @jsolomonReports: Breaking: Mueller’s team was told by key witness in 2018 that Russia collusion evidence found in Ukraine was fabricate…,2020-02-07T17:41:38Z,business hours
244,RT @ErinMPerrine: Morning in America 🇺🇸 https://t.co/aC9LpvcUN4,2020-02-07T17:41:18Z,business hours
245,"We have now learned for sure that the Democrats don’t want anything to do with Crazy Bernie. Rigged? First @amyklobuchar &amp; @PeteButtigieg quit the race &amp; come out for Sleepy Joe BEFORE Super Tuesday. Pocahontas says NO &amp; quits race AFTER ELECTION, thereby depriving Bernie of at..",2020-03-08T04:42:07Z,non-business hours
246,"THANK YOU @MarkLevinShow! 
https://t.co/GJSNM0LUQH",2020-04-29T14:42:56Z,business hours
247,RT @Scavino45: “@realDonaldTrump Signs Phase One Trade Deal with China” https://t.co/xogyW8ZVwk,2020-01-16T01:53:16Z,business hours
248,RT @marcorubio: Natl Security officials gave a compelling briefing to Senators just now. They answered every important question. Anyone w...,2020-01-09T12:01:34Z,non-business hours
249,"RT @marcorubio: Former Obama officials &amp, their media protectors can howl all they want.It’s a FACT that as part of  #IranDeal they delive...",2020-01-09T12:01:03Z,non-business hours
250,Great! https://t.co/9QByhxRluS,2020-01-09T11:58:51Z,non-business hours
251,"Heading to the Great State of Virginia now, will be there shortly. The #USNSComfort is “loaded to the gills” at Naval Station Norfolk, departing for New York City this afternoon. https://t.co/1ZSUweoX7x",2020-03-28T16:56:36Z,business hours
252,"RT @Scavino45: “As long as I am President of the United States, Iran will never be allowed to have a nuclear weapon.”@POTUS @realDonaldTru...",2020-01-09T11:55:17Z,non-business hours
253,RT @TeamTrump: WATCH: @IvankaTrump on the Blue Collar Boom and rising wages under @realDonaldTrump! https://t.co/DSJArTYvKT,2020-01-09T11:54:09Z,non-business hours
